id,cluster_id,irradiance,farm_type,capacity,capacity_factor,power_generation,estimated_cost
424,14,5.563392639,medium_community,2.0,0.232,4061.276626,5320000
425,14,5.563392639,medium_utility,500.0,0.232,1015319.157,1330000000
426,6,5.847147465,medium_utility,500.0,0.244,1067104.412,1330000000
427,6,5.847147465,small_community,0.15,0.244,320.1313237,399000
428,6,5.759037018,small_utility,5.0,0.24,10510.24256,13300000
429,6,5.612370014,large_community,5.0,0.234,10242.57528,13300000
430,14,5.569145203,large_residential,0.015,0.232,30.49106999,39900
431,6,5.628460407,medium_residential,0.01,0.235,20.54388049,26600
432,6,5.618433475,small_utility,5.0,0.234,10253.64109,13300000
433,6,5.618433475,large_community,5.0,0.234,10253.64109,13300000
434,6,5.716642857,large_residential,0.015,0.238,31.29861964,39900
435,6,5.567888737,large_residential,0.015,0.232,30.48419084,39900
436,6,5.567888737,medium_residential,0.01,0.232,20.32279389,26600
437,6,5.45119524,large_residential,0.015,0.227,29.84529394,39900
438,6,5.362448215,medium_community,2.0,0.223,3914.587197,5320000
439,6,5.362448215,medium_community,2.0,0.223,3914.587197,5320000
440,6,5.456367016,medium_community,2.0,0.227,3983.147922,5320000
441,6,5.401529312,medium_residential,0.01,0.225,19.71558199,26600
442,14,5.873564243,large_utility,2000.0,0.245,4287701.897,5320000000
443,6,5.513961315,large_utility,2000.0,0.23,4025191.76,5320000000
444,6,5.45119524,large_residential,0.015,0.227,29.84529394,39900
445,6,5.362448215,medium_utility,500.0,0.223,978646.7992,1330000000
446,6,5.362448215,medium_residential,0.01,0.223,19.57293598,26600
447,6,5.332082272,small_community,0.15,0.222,291.9315044,399000
448,6,5.46027422,small_residential,0.005,0.228,9.965000452,13300
449,6,5.456367016,medium_community,2.0,0.227,3983.147922,5320000
450,6,5.456367016,large_utility,2000.0,0.227,3983147.922,5320000000
451,6,5.401529312,medium_residential,0.01,0.225,19.71558199,26600
452,6,5.430258274,large_utility,2000.0,0.226,3964088.54,5320000000
453,6,5.322812557,small_utility,5.0,0.222,9714.132917,13300000
454,6,5.322812557,medium_community,2.0,0.222,3885.653167,5320000
455,6,5.407677174,large_utility,2000.0,0.225,3947604.337,5320000000
456,6,5.407677174,medium_utility,500.0,0.225,986901.0843,1330000000
457,6,5.495121002,large_utility,2000.0,0.229,4011438.331,5320000000
458,6,5.495121002,large_residential,0.015,0.229,30.08578749,39900
459,6,5.465876102,large_utility,2000.0,0.228,3990089.554,5320000000
460,14,5.72123003,small_utility,5.0,0.238,10441.2448,13300000
461,18,5.497938156,large_utility,2000.0,0.229,4013494.854,5320000000
462,6,5.42432785,medium_community,2.0,0.226,3959.759331,5320000
463,6,5.649782181,medium_utility,500.0,0.235,1031085.248,1330000000
464,6,5.587930202,medium_community,2.0,0.233,4079.189047,5320000
465,6,5.563985825,medium_utility,500.0,0.232,1015427.413,1330000000
466,6,5.649782181,small_residential,0.005,0.235,10.31085248,13300
467,6,5.649782181,small_community,0.15,0.235,309.3255744,399000
468,6,5.587930202,large_community,5.0,0.233,10197.97262,13300000
469,6,5.563985825,medium_utility,500.0,0.232,1015427.413,1330000000
470,6,5.563985825,large_utility,2000.0,0.232,4061709.652,5320000000
471,18,5.557601929,medium_utility,500.0,0.232,1014262.352,1330000000
472,14,5.803827763,large_residential,0.015,0.242,31.775957,39900
473,14,5.638527393,medium_residential,0.01,0.235,20.58062498,26600
474,6,5.563573837,large_community,5.0,0.232,10153.52225,13300000
475,6,5.61350584,small_residential,0.005,0.234,10.24464816,13300
476,6,5.61350584,large_residential,0.015,0.234,30.73394447,39900
477,6,5.600755215,large_utility,2000.0,0.233,4088551.307,5320000000
478,6,5.611709595,small_utility,5.0,0.234,10241.37001,13300000
479,6,5.611709595,large_residential,0.015,0.234,30.72411003,39900
480,14,5.690062046,large_utility,2000.0,0.237,4153745.294,5320000000
481,6,5.563573837,large_residential,0.015,0.232,30.46056676,39900
482,6,5.61350584,large_residential,0.015,0.234,30.73394447,39900
483,6,5.61350584,small_community,0.15,0.234,307.3394447,399000
484,6,5.611709595,large_residential,0.015,0.234,30.72411003,39900
485,6,5.611709595,medium_community,2.0,0.234,4096.548004,5320000
486,6,5.733419895,large_residential,0.015,0.239,31.39047393,39900
487,6,5.563573837,large_residential,0.015,0.232,30.46056676,39900
488,6,5.587616444,large_utility,2000.0,0.233,4078960.004,5320000000
489,6,5.587616444,large_residential,0.015,0.233,30.59220003,39900
490,6,5.602489471,small_utility,5.0,0.233,10224.54328,13300000
491,6,5.602489471,small_residential,0.005,0.233,10.22454328,13300
492,6,5.587616444,small_utility,5.0,0.233,10197.40001,13300000
493,6,5.587616444,large_utility,2000.0,0.233,4078960.004,5320000000
494,14,5.859163284,large_community,5.0,0.244,10692.97299,13300000
495,14,5.777247906,large_community,5.0,0.241,10543.47743,13300000
496,6,5.587616444,small_residential,0.005,0.233,10.19740001,13300
497,6,5.602489471,medium_residential,0.01,0.233,20.44908657,26600
498,6,5.877056122,small_utility,5.0,0.245,10725.62742,13300000
499,6,5.595754147,medium_community,2.0,0.233,4084.900527,5320000
500,14,5.937143803,small_residential,0.005,0.247,10.83528744,13300
501,14,5.784477711,large_utility,2000.0,0.241,4222668.729,5320000000
502,6,5.758907795,small_residential,0.005,0.24,10.51000673,13300
503,18,5.534923553,small_community,0.15,0.231,303.0370645,399000
504,18,5.534923553,medium_residential,0.01,0.231,20.20247097,26600
505,18,5.472800732,medium_community,2.0,0.228,3995.144534,5320000
506,14,5.930429935,small_community,0.15,0.247,324.6910389,399000
507,6,5.433467865,large_community,5.0,0.226,9916.078854,13300000
508,6,5.464002609,small_community,0.15,0.228,299.1541428,399000
509,18,5.534923553,small_residential,0.005,0.231,10.10123548,13300
510,18,5.472800732,small_utility,5.0,0.228,9987.861336,13300000
511,18,5.472800732,large_residential,0.015,0.228,29.96358401,39900
512,14,5.710195065,large_residential,0.015,0.238,31.26331798,39900
513,14,5.710195065,medium_community,2.0,0.238,4168.442397,5320000
514,6,5.433467865,medium_utility,500.0,0.226,991607.8854,1330000000
515,6,5.433467865,large_utility,2000.0,0.226,3966431.541,5320000000
516,6,5.464002609,large_residential,0.015,0.228,29.91541428,39900
517,14,5.918912411,medium_residential,0.01,0.247,21.6040303,26600
518,6,5.580233097,small_utility,5.0,0.233,10183.9254,13300000
519,6,5.580233097,large_residential,0.015,0.233,30.55177621,39900
520,6,5.599083424,small_community,0.15,0.233,306.5498175,399000
521,6,5.365952969,small_utility,5.0,0.224,9792.864168,13300000
522,6,5.430696964,small_residential,0.005,0.226,9.911021959,13300
523,14,5.918912411,large_residential,0.015,0.247,32.40604545,39900
524,14,5.769001484,large_utility,2000.0,0.24,4211371.083,5320000000
525,14,5.657030582,large_utility,2000.0,0.236,4129632.325,5320000000
526,14,5.657030582,small_utility,5.0,0.236,10324.08081,13300000
527,6,5.583823681,small_residential,0.005,0.233,10.19047822,13300
528,6,5.54710722,small_residential,0.005,0.231,10.12347068,13300
529,6,5.54710722,large_community,5.0,0.231,10123.47068,13300000
530,6,5.563834667,small_community,0.15,0.232,304.619948,399000
531,6,5.554977894,small_residential,0.005,0.231,10.13783466,13300
532,6,5.554977894,medium_utility,500.0,0.231,1013783.466,1330000000
533,6,5.551965237,medium_utility,500.0,0.231,1013233.656,1330000000
534,18,5.546381474,large_residential,0.015,0.231,30.36643857,39900
535,18,5.546381474,small_community,0.15,0.231,303.6643857,399000
536,14,5.918912411,small_residential,0.005,0.247,10.80201515,13300
537,14,5.815425873,medium_utility,500.0,0.242,1061315.222,1330000000
538,6,5.583823681,large_community,5.0,0.233,10190.47822,13300000
539,6,5.54710722,small_utility,5.0,0.231,10123.47068,13300000
540,6,5.54710722,small_community,0.15,0.231,303.7041203,399000
541,6,5.563834667,large_utility,2000.0,0.232,4061599.307,5320000000
542,6,5.554977894,large_community,5.0,0.231,10137.83466,13300000
543,6,5.554977894,large_residential,0.015,0.231,30.41350397,39900
544,6,5.551965237,medium_residential,0.01,0.231,20.26467312,26600
545,6,5.583944798,medium_residential,0.01,0.233,20.38139851,26600
546,6,5.526931286,large_community,5.0,0.23,10086.6496,13300000
547,6,5.526931286,small_utility,5.0,0.23,10086.6496,13300000
548,6,5.593319416,large_community,5.0,0.233,10207.80793,13300000
549,18,5.485557556,large_utility,2000.0,0.229,4004457.016,5320000000
550,18,5.393082142,large_utility,2000.0,0.225,3936949.964,5320000000
551,18,5.393082142,medium_residential,0.01,0.225,19.68474982,26600
552,18,5.38624382,large_residential,0.015,0.224,29.48968491,39900
553,18,5.393082142,medium_utility,500.0,0.225,984237.4909,1330000000
554,18,5.576271534,small_community,0.15,0.232,305.3008665,399000
555,18,5.475708485,large_residential,0.015,0.228,29.97950396,39900
556,18,5.576271534,large_residential,0.015,0.232,30.53008665,39900
557,18,5.576271534,large_utility,2000.0,0.232,4070678.22,5320000000
558,18,5.576271534,medium_residential,0.01,0.232,20.3533911,26600
559,18,5.475708485,medium_utility,500.0,0.228,999316.7985,1330000000
560,14,5.678511143,large_residential,0.015,0.237,31.08984851,39900
561,18,5.455088139,small_residential,0.005,0.227,9.955535854,13300
562,18,5.416771412,medium_community,2.0,0.226,3954.243131,5320000
563,18,5.374195576,small_residential,0.005,0.224,9.807906926,13300
564,18,5.374195576,medium_community,2.0,0.224,3923.16277,5320000
565,18,5.421681881,small_residential,0.005,0.226,9.894569433,13300
566,14,5.730741024,medium_community,2.0,0.239,4183.440948,5320000
567,18,5.374195576,large_utility,2000.0,0.224,3923162.77,5320000000
568,18,5.374195576,medium_community,2.0,0.224,3923.16277,5320000
569,18,5.421681881,small_utility,5.0,0.226,9894.569433,13300000
570,14,5.71241951,large_utility,2000.0,0.238,4170066.242,5320000000
571,18,5.412841797,large_residential,0.015,0.226,29.63530884,39900
572,18,5.412841797,medium_residential,0.01,0.226,19.75687256,26600
573,18,5.446119785,medium_residential,0.01,0.227,19.87833722,26600
574,18,5.324006557,medium_residential,0.01,0.222,19.43262393,26600
575,18,5.391999722,medium_residential,0.01,0.225,19.68079899,26600
576,6,5.82387495,large_utility,2000.0,0.243,4251428.714,5320000000
577,6,5.805284023,small_utility,5.0,0.242,10594.64334,13300000
578,6,5.805284023,small_residential,0.005,0.242,10.59464334,13300
579,6,5.788991928,large_community,5.0,0.241,10564.91027,13300000
580,6,5.801928043,small_community,0.15,0.242,317.6555604,399000
581,6,5.801928043,small_residential,0.005,0.242,10.58851868,13300
582,10,5.830919743,medium_utility,500.0,0.243,1064142.853,1330000000
583,6,5.82387495,medium_community,2.0,0.243,4251.428714,5320000
584,6,5.805284023,large_utility,2000.0,0.242,4237857.337,5320000000
585,6,5.805284023,medium_residential,0.01,0.242,21.18928668,26600
586,6,5.787033081,large_community,5.0,0.241,10561.33537,13300000
587,6,5.787033081,small_utility,5.0,0.241,10561.33537,13300000
588,6,5.780122757,large_residential,0.015,0.241,31.64617209,39900
589,6,5.758545399,small_residential,0.005,0.24,10.50934535,13300
590,6,5.758545399,large_residential,0.015,0.24,31.52803606,39900
591,10,5.830919743,large_community,5.0,0.243,10641.42853,13300000
592,6,5.780122757,medium_residential,0.01,0.241,21.09744806,26600
593,6,5.780122757,small_community,0.15,0.241,316.4617209,399000
594,6,5.758545399,large_community,5.0,0.24,10509.34535,13300000
595,18,5.52388382,large_community,5.0,0.23,10081.08797,13300000
596,10,5.802764893,medium_residential,0.01,0.242,21.18009186,26600
597,18,5.501813889,small_utility,5.0,0.229,10040.81035,13300000
598,10,5.816549778,large_residential,0.015,0.242,31.84561003,39900
599,10,5.802764893,medium_utility,500.0,0.242,1059004.593,1330000000
600,15,5.591331482,medium_utility,500.0,0.233,1020417.995,1330000000
601,15,5.754684448,small_utility,5.0,0.24,10502.29912,13300000
602,15,5.798575878,large_utility,2000.0,0.242,4232960.391,5320000000
603,14,5.620484829,small_utility,5.0,0.234,10257.38481,13300000
604,14,5.685312271,small_utility,5.0,0.237,10375.69489,13300000
605,10,5.848463535,small_community,0.15,0.244,320.2033785,399000
606,10,5.86107254,large_utility,2000.0,0.244,4278582.954,5320000000
607,18,5.389062881,large_community,5.0,0.225,9835.039758,13300000
608,15,5.798575878,small_residential,0.005,0.242,10.58240098,13300
609,15,5.637823582,small_utility,5.0,0.235,10289.02804,13300000
610,14,5.620484829,large_utility,2000.0,0.234,4102953.925,5320000000
611,14,5.671772003,large_residential,0.015,0.236,31.05295172,39900
612,10,5.832227707,small_community,0.15,0.243,319.314467,399000
613,10,5.848463535,medium_community,2.0,0.244,4269.378381,5320000
614,6,5.536048412,medium_community,2.0,0.231,4041.315341,5320000
615,18,5.536884308,medium_residential,0.01,0.231,20.20962772,26600
616,18,5.389062881,medium_utility,500.0,0.225,983503.9758,1330000000
617,14,5.67823267,large_residential,0.015,0.237,31.08832387,39900
618,14,5.711190701,medium_utility,500.0,0.238,1042292.303,1330000000
619,14,5.658210278,large_residential,0.015,0.236,30.97870127,39900
620,18,5.334352016,medium_community,2.0,0.222,3894.076972,5320000
621,18,5.334352016,medium_community,2.0,0.222,3894.076972,5320000
622,15,5.662230968,small_residential,0.005,0.236,10.33357152,13300
623,15,5.662230968,small_community,0.15,0.236,310.0071455,399000
624,15,5.642259121,medium_utility,500.0,0.235,1029712.29,1330000000
625,14,5.728946686,large_residential,0.015,0.239,31.36598311,39900
626,14,5.711190701,small_residential,0.005,0.238,10.42292303,13300
627,14,5.658210278,small_community,0.15,0.236,309.7870127,399000
628,18,5.334352016,small_residential,0.005,0.222,9.735192429,13300
629,18,5.329226971,large_utility,2000.0,0.222,3890335.689,5320000000
630,15,5.662230968,medium_community,2.0,0.236,4133.428607,5320000
631,15,5.662230968,small_utility,5.0,0.236,10333.57152,13300000
632,15,5.512155533,large_community,5.0,0.23,10059.68385,13300000
633,15,5.591676712,medium_utility,500.0,0.233,1020481.0,1330000000
634,15,5.720095158,medium_utility,500.0,0.238,1043917.366,1330000000
635,14,5.736830235,large_community,5.0,0.239,10469.71518,13300000
636,14,5.669723511,small_community,0.15,0.236,310.4173622,399000
637,14,5.640480518,small_community,0.15,0.235,308.8163084,399000
638,6,5.579143524,small_utility,5.0,0.232,10181.93693,13300000
639,18,5.334352016,large_residential,0.015,0.222,29.20557729,39900
640,18,5.329226971,large_utility,2000.0,0.222,3890335.689,5320000000
641,18,5.329226971,large_residential,0.015,0.222,29.17751767,39900
642,15,5.624121189,small_utility,5.0,0.234,10264.02117,13300000
643,15,5.662230968,small_community,0.15,0.236,310.0071455,399000
644,15,5.662230968,medium_residential,0.01,0.236,20.66714303,26600
645,15,5.512155533,large_utility,2000.0,0.23,4023873.539,5320000000
646,15,5.584108353,large_residential,0.015,0.233,30.57299323,39900
647,15,5.584108353,large_residential,0.015,0.233,30.57299323,39900
648,15,5.597671509,large_residential,0.015,0.233,30.64725151,39900
649,15,5.697581768,large_residential,0.015,0.237,31.19426018,39900
650,14,5.640480518,medium_utility,500.0,0.235,1029387.695,1330000000
651,6,5.543395519,large_residential,0.015,0.231,30.35009047,39900
652,6,5.579143524,large_community,5.0,0.232,10181.93693,13300000
653,15,5.546519756,small_utility,5.0,0.231,10122.39855,13300000
654,15,5.584108353,large_utility,2000.0,0.233,4076399.098,5320000000
655,14,5.689375401,medium_residential,0.01,0.237,20.76622021,26600
656,6,5.497343063,large_residential,0.015,0.229,30.09795327,39900
657,6,5.496415615,small_community,0.15,0.229,300.9287549,399000
658,15,5.572013378,medium_community,2.0,0.232,4067.569766,5320000
659,15,5.572013378,large_utility,2000.0,0.232,4067569.766,5320000000
660,10,5.826498508,large_utility,2000.0,0.243,4253343.911,5320000000
661,15,5.59528017,small_residential,0.005,0.233,10.21138631,13300
662,15,5.574442387,medium_community,2.0,0.232,4069.342943,5320000
663,15,5.574442387,large_community,5.0,0.232,10173.35736,13300000
664,15,5.484004974,medium_community,2.0,0.229,4003.323631,5320000
665,18,5.488735676,medium_utility,500.0,0.229,1001694.261,1330000000
666,18,5.280948162,medium_residential,0.01,0.22,19.27546079,26600
667,15,5.59528017,small_utility,5.0,0.233,10211.38631,13300000
668,15,5.574442387,large_community,5.0,0.232,10173.35736,13300000
669,15,5.574442387,medium_residential,0.01,0.232,20.34671471,26600
670,6,5.577299118,large_community,5.0,0.232,10178.57089,13300000
671,6,5.522296429,medium_community,2.0,0.23,4031.276393,5320000
672,6,5.534815311,large_utility,2000.0,0.231,4040415.177,5320000000
673,18,5.298670292,small_residential,0.005,0.221,9.670073283,13300
674,18,5.404920578,small_residential,0.005,0.225,9.863980055,13300
675,15,5.457284451,large_community,5.0,0.227,9959.544123,13300000
676,15,5.554513454,small_community,0.15,0.231,304.1096116,399000
677,6,5.577299118,small_community,0.15,0.232,305.3571267,399000
678,6,5.50956583,medium_utility,500.0,0.23,1005495.764,1330000000
679,6,5.581703186,small_utility,5.0,0.233,10186.60831,13300000
680,18,5.420263767,large_utility,2000.0,0.226,3956792.55,5320000000
681,18,5.420263767,medium_community,2.0,0.226,3956.79255,5320000
682,18,5.399242878,large_community,5.0,0.225,9853.618252,13300000
683,18,5.399242878,small_residential,0.005,0.225,9.853618252,13300
684,15,5.484074116,medium_community,2.0,0.229,4003.374105,5320000
