id,lat,long,state,farm_type,irradiance,lcoe,capacity,capacity_factor,power_generation,estimated_cost
290,27.295296,-98.908844,Texas,small_residential,5.818461895,39,0.005,0.242,10.61869296,13300
291,27.295921,-98.888885,Texas,small_community,5.818461895,39,0.15,0.242,318.5607888,399000
292,27.296574,-98.868896,Texas,large_utility,5.793385029,39,2000.0,0.241,4229171.071,5320000000
293,27.297207,-98.848938,Texas,large_residential,5.793385029,39,0.015,0.241,31.71878303,39900
294,27.307732,-99.069397,Texas,medium_residential,5.80355978,39,0.01,0.242,21.1829932,26600
295,27.313038,-98.909576,Texas,medium_community,5.744997501,39,2.0,0.239,4193.848176,5320000
296,27.314323,-98.869629,Texas,small_community,5.777888775,39,0.15,0.241,316.3394104,399000
297,27.34866,-97.430267,Texas,medium_residential,5.665602207,39,0.01,0.236,20.67944806,26600
298,26.092567,-80.864502,Florida,small_community,5.631869793,36,0.15,0.235,308.3448712,399000
299,27.349186,-98.891052,Texas,small_community,5.744997501,39,0.15,0.239,314.5386132,399000
300,26.113209,-80.880127,Florida,small_community,5.541569233,36,0.15,0.231,303.4009155,399000
301,26.109901,-80.86084,Florida,large_community,5.631869793,36,5.0,0.235,10278.16237,13300000
302,27.366936,-98.891785,Texas,large_residential,5.779319286,39,0.015,0.241,31.64177309,39900
303,27.36758,-98.871765,Texas,medium_utility,5.738156796,39,500.0,0.239,1047213.615,1330000000
304,26.127235,-80.857117,Florida,medium_utility,5.558044434,36,500.0,0.232,1014343.109,1330000000
305,27.384693,-98.892487,Texas,large_residential,5.779319286,39,0.015,0.241,31.64177309,39900
306,27.385345,-98.872498,Texas,medium_utility,5.738156796,39,500.0,0.239,1047213.615,1330000000
307,27.385967,-98.852478,Texas,small_utility,5.738156796,39,5.0,0.239,10472.13615,13300000
308,26.286648,-81.705109,Florida,medium_residential,5.682081699,36,0.01,0.237,20.7395982,26600
309,27.403111,-98.873199,Texas,large_community,5.810209274,39,5.0,0.242,10603.63193,13300000
310,27.466602,-97.793365,Texas,medium_community,5.591361523,39,2.0,0.233,4081.693912,5320000
311,27.483978,-97.813843,Texas,medium_community,5.623818874,39,2.0,0.234,4105.387778,5320000
312,27.484375,-97.793823,Texas,large_residential,5.597940922,39,0.015,0.233,30.64872655,39900
313,27.484779,-97.773773,Texas,small_residential,5.597940922,39,0.005,0.233,10.21624218,13300
314,26.217274,-80.857971,Florida,medium_utility,5.558770657,36,500.0,0.232,1014475.645,1330000000
315,27.470242,-98.996216,Texas,medium_residential,5.834478855,39,0.01,0.243,21.29584782,26600
316,27.470905,-98.976196,Texas,medium_community,5.834478855,39,2.0,0.243,4259.169564,5320000
317,26.237942,-80.873596,Florida,small_community,5.60242033,36,0.15,0.233,306.7325131,399000
318,26.234619,-80.854248,Florida,small_residential,5.60242033,36,0.005,0.233,10.2244171,13300
319,26.2313,-80.8349,Florida,medium_community,5.562967777,36,2.0,0.232,4060.966477,5320000
320,27.488014,-98.996979,Texas,medium_residential,5.834478855,39,0.01,0.243,21.29584782,26600
321,27.488678,-98.976959,Texas,large_utility,5.834478855,39,2000.0,0.243,4259169.564,5320000000
322,26.255291,-80.869904,Florida,large_residential,5.60242033,36,0.015,0.233,30.67325131,39900
323,26.251965,-80.850555,Florida,large_utility,5.60242033,36,2000.0,0.233,4089766.841,5320000000
324,26.248642,-80.831207,Florida,medium_residential,5.562967777,36,0.01,0.232,20.30483239,26600
325,27.505779,-98.997742,Texas,large_utility,5.834478855,39,2000.0,0.243,4259169.564,5320000000
326,27.506443,-98.977692,Texas,small_residential,5.834478855,39,0.005,0.243,10.64792391,13300
327,26.272636,-80.866211,Florida,large_utility,5.565608978,36,2000.0,0.232,4062894.554,5320000000
328,26.269325,-80.846863,Florida,medium_utility,5.60242033,36,500.0,0.233,1022441.71,1330000000
329,26.265991,-80.827515,Florida,medium_residential,5.562967777,36,0.01,0.232,20.30483239,26600
330,27.524208,-98.978455,Texas,small_residential,5.849541187,39,0.005,0.244,10.67541267,13300
331,27.533031,-98.697876,Texas,large_community,5.725921631,39,5.0,0.239,10449.80698,13300000
332,27.533634,-98.677826,Texas,medium_community,5.68864584,39,2.0,0.237,4152.711463,5320000
333,26.463268,-81.910339,Florida,small_community,5.818380833,36,0.15,0.242,318.5563506,399000
334,27.543301,-98.939087,Texas,medium_utility,5.790811062,39,500.0,0.241,1056823.019,1330000000
335,27.543953,-98.919067,Texas,medium_residential,5.743328571,39,0.01,0.239,20.96314928,26600
336,27.544598,-98.899017,Texas,medium_residential,5.743328571,39,0.01,0.239,20.96314928,26600
337,27.550205,-98.718597,Texas,medium_residential,5.687299728,39,0.01,0.237,20.75864401,26600
338,27.550812,-98.698547,Texas,large_community,5.687299728,39,5.0,0.237,10379.322,13300000
339,27.551407,-98.678497,Texas,small_utility,5.684117794,39,5.0,0.237,10373.51497,13300000
340,27.552002,-98.658447,Texas,small_community,5.684117794,39,0.15,0.237,311.2054492,399000
341,26.480679,-81.906891,Florida,medium_residential,5.761397839,36,0.01,0.24,21.02910211,26600
342,26.47757,-81.887451,Florida,small_residential,5.761397839,36,0.005,0.24,10.51455106,13300
343,27.561069,-98.939819,Texas,medium_utility,5.789018154,39,500.0,0.241,1056495.813,1330000000
344,27.561718,-98.9198,Texas,medium_residential,5.748200893,39,0.01,0.24,20.98093326,26600
345,27.56237,-98.899719,Texas,medium_residential,5.748200893,39,0.01,0.24,20.98093326,26600
346,27.563011,-98.8797,Texas,large_community,5.790442944,39,5.0,0.241,10567.55837,13300000
347,27.567383,-98.739319,Texas,large_community,5.693926334,39,5.0,0.237,10391.41556,13300000
348,27.567978,-98.719269,Texas,large_utility,5.687299728,39,2000.0,0.237,4151728.801,5320000000
349,27.568584,-98.699219,Texas,medium_utility,5.687299728,39,500.0,0.237,1037932.2,1330000000
350,27.569183,-98.679169,Texas,large_utility,5.684117794,39,2000.0,0.237,4149405.99,5320000000
351,27.569778,-98.659119,Texas,large_community,5.684117794,39,5.0,0.237,10373.51497,13300000
352,27.5812,-98.237915,Texas,small_utility,5.63804388,39,5.0,0.235,10289.43008,13300000
353,27.581684,-98.217834,Texas,medium_residential,5.63804388,39,0.01,0.235,20.57886016,26600
354,27.582184,-98.197784,Texas,medium_community,5.652739048,39,2.0,0.236,4126.499505,5320000
355,27.592995,-97.696167,Texas,large_community,5.611329556,39,5.0,0.234,10240.67644,13300000
356,27.593372,-97.676117,Texas,large_utility,5.642652512,39,2000.0,0.235,4119136.334,5320000000
357,27.593735,-97.656036,Texas,large_residential,5.642652512,39,0.015,0.235,30.8935225,39900
358,26.498089,-81.903442,Florida,large_utility,5.761397839,36,2000.0,0.24,4205820.422,5320000000
359,27.57885,-98.940582,Texas,medium_residential,5.789018154,39,0.01,0.241,21.12991626,26600
360,27.579498,-98.920532,Texas,medium_community,5.789018154,39,2.0,0.241,4225.983252,5320000
361,27.580135,-98.900452,Texas,large_community,5.748200893,39,5.0,0.24,10490.46663,13300000
362,27.586365,-98.69989,Texas,large_community,5.687299728,39,5.0,0.237,10379.322,13300000
363,27.586964,-98.67984,Texas,large_utility,5.684117794,39,2000.0,0.237,4149405.99,5320000000
364,27.587551,-98.65979,Texas,small_utility,5.684117794,39,5.0,0.237,10373.51497,13300000
365,27.598473,-98.258545,Texas,medium_utility,5.608572006,39,500.0,0.234,1023564.391,1330000000
366,27.598984,-98.238464,Texas,medium_community,5.616368771,39,2.0,0.234,4099.949203,5320000
367,27.599476,-98.218414,Texas,large_community,5.616368771,39,5.0,0.234,10249.87301,13300000
368,27.59996,-98.198334,Texas,small_community,5.627236843,39,0.15,0.234,308.0912172,399000
369,27.611156,-97.676544,Texas,large_utility,5.642652512,39,2000.0,0.235,4119136.334,5320000000
370,27.61623,-97.375427,Texas,medium_residential,5.601514816,39,0.01,0.233,20.44552908,26600
371,27.575809,-99.522858,Texas,small_utility,5.847081661,39,5.0,0.244,10670.92403,13300000
372,27.616756,-98.239014,Texas,small_community,5.616368771,39,0.15,0.234,307.4961902,399000
373,27.617264,-98.218964,Texas,small_residential,5.616368771,39,0.005,0.234,10.24987301,13300
374,27.617748,-98.198883,Texas,small_community,5.627236843,39,0.15,0.234,308.0912172,399000
375,27.636059,-97.235199,Texas,small_residential,5.622318268,39,0.005,0.234,10.26073084,13300
376,27.593575,-99.523743,Texas,small_residential,5.863542557,39,0.005,0.244,10.70096517,13300
377,27.594353,-99.503693,Texas,small_utility,5.896897793,39,5.0,0.246,10761.83847,13300000
378,27.608978,-99.584778,Texas,large_residential,5.874094009,39,0.015,0.245,32.1606647,39900
379,27.609776,-99.564728,Texas,small_utility,5.874094009,39,5.0,0.245,10720.22157,13300000
380,27.610561,-99.544678,Texas,medium_utility,5.863542557,39,500.0,0.244,1070096.517,1330000000
381,27.61134,-99.524628,Texas,large_residential,5.863542557,39,0.015,0.244,32.1028955,39900
382,27.635399,-98.842438,Texas,small_residential,5.746667862,39,0.005,0.239,10.48766885,13300
383,27.641483,-98.641724,Texas,large_residential,5.743209362,39,0.015,0.239,31.44407126,39900
384,27.642071,-98.621643,Texas,medium_community,5.69969368,39,2.0,0.237,4160.776386,5320000
385,27.642643,-98.601562,Texas,small_utility,5.69969368,39,5.0,0.237,10401.94097,13300000
386,27.626759,-99.585693,Texas,medium_community,5.874094009,39,2.0,0.245,4288.088627,5320000
387,27.627541,-99.565613,Texas,medium_community,5.874094009,39,2.0,0.245,4288.088627,5320000
388,27.628342,-99.545563,Texas,small_residential,5.863542557,39,0.005,0.244,10.70096517,13300
389,27.629112,-99.525513,Texas,small_community,5.863542557,39,0.15,0.244,321.028955,399000
390,27.659267,-98.642365,Texas,large_utility,5.743209362,39,2000.0,0.239,4192542.834,5320000000
391,27.659851,-98.622284,Texas,large_utility,5.69969368,39,2000.0,0.237,4160776.386,5320000000
392,27.660435,-98.602203,Texas,large_utility,5.69969368,39,2000.0,0.237,4160776.386,5320000000
393,27.661011,-98.582123,Texas,medium_utility,5.6374259,39,500.0,0.235,1028830.227,1330000000
394,27.661575,-98.562042,Texas,medium_residential,5.6374259,39,0.01,0.235,20.57660454,26600
395,27.645313,-99.566528,Texas,small_residential,5.884673595,39,0.005,0.245,10.73952931,13300
396,27.677643,-98.622955,Texas,small_community,5.656702042,39,0.15,0.236,309.7044368,399000
397,27.678223,-98.602844,Texas,large_residential,5.656702042,39,0.015,0.236,30.97044368,39900
398,27.678795,-98.582764,Texas,small_community,5.680615902,39,0.15,0.237,311.0137206,399000
399,27.679363,-98.562683,Texas,small_residential,5.680615902,39,0.005,0.237,10.36712402,13300
400,27.697777,-97.799225,Texas,medium_community,5.669565201,39,2.0,0.236,4138.782597,5320000
401,27.698189,-97.779114,Texas,small_community,5.669565201,39,0.15,0.236,310.4086948,399000
402,27.69857,-97.759033,Texas,large_community,5.689376354,39,5.0,0.237,10383.11185,13300000
403,26.330593,-80.271179,Florida,medium_community,5.575898647,36,2.0,0.232,4070.406012,5320000
404,27.696003,-98.603516,Texas,small_utility,5.656702042,39,5.0,0.236,10323.48123,13300000
405,27.69659,-98.583435,Texas,small_residential,5.680615902,39,0.005,0.237,10.36712402,13300
406,27.697155,-98.563324,Texas,large_utility,5.680615902,39,2000.0,0.237,4146849.608,5320000000
407,27.715576,-97.799683,Texas,medium_utility,5.592651844,39,500.0,0.233,1020658.962,1330000000
408,27.715981,-97.779572,Texas,large_residential,5.592651844,39,0.015,0.233,30.61976885,39900
409,27.716377,-97.75946,Texas,medium_community,5.624443054,39,2.0,0.234,4105.843429,5320000
410,27.716759,-97.73938,Texas,small_residential,5.624443054,39,0.005,0.234,10.26460857,13300
411,26.644745,-82.035156,Florida,large_utility,5.870065212,36,2000.0,0.245,4285147.605,5320000000
412,27.676044,-99.688782,Texas,small_residential,5.896185398,39,0.005,0.246,10.76053835,13300
413,27.676857,-99.668701,Texas,large_residential,5.809503078,39,0.015,0.242,31.80702935,39900
414,27.713795,-98.604187,Texas,medium_community,5.659137726,39,2.0,0.236,4131.17054,5320000
415,27.714375,-98.584076,Texas,small_residential,5.655759335,39,0.005,0.236,10.32176079,13300
416,27.733376,-97.80011,Texas,large_community,5.587877274,39,5.0,0.233,10197.87603,13300000
417,27.73378,-97.780029,Texas,large_residential,5.592651844,39,0.015,0.233,30.61976885,39900
418,27.734161,-97.759918,Texas,medium_utility,5.624443054,39,500.0,0.234,1026460.857,1330000000
419,26.402977,-80.47641,Florida,small_utility,5.563392639,36,5.0,0.232,10153.19157,13300000
420,27.692997,-99.709778,Texas,medium_utility,5.896185398,39,500.0,0.246,1076053.835,1330000000
421,27.693821,-99.689697,Texas,small_residential,5.896185398,39,0.005,0.246,10.76053835,13300
422,27.69463,-99.669617,Texas,medium_residential,5.809503078,39,0.01,0.242,21.20468623,26600
423,26.654903,-81.872192,Florida,medium_community,5.664613247,36,2.0,0.236,4135.16767,5320000
424,26.420334,-80.472595,Florida,medium_community,5.563392639,36,2.0,0.232,4061.276626,5320000
425,26.416927,-80.453247,Florida,medium_utility,5.563392639,36,500.0,0.232,1015319.157,1330000000
426,27.710773,-99.710693,Texas,medium_utility,5.847147465,39,500.0,0.244,1067104.412,1330000000
427,27.711594,-99.690613,Texas,small_community,5.847147465,39,0.15,0.244,320.1313237,399000
428,27.712421,-99.670532,Texas,small_utility,5.759037018,39,5.0,0.24,10510.24256,13300000
429,27.755486,-98.384308,Texas,large_community,5.612370014,39,5.0,0.234,10242.57528,13300000
430,26.437683,-80.468811,Florida,large_residential,5.569145203,36,0.015,0.232,30.49106999,39900
431,28.474716,-98.815399,Texas,medium_residential,5.628460407,39,0.01,0.235,20.54388049,26600
432,28.475346,-98.795105,Texas,small_utility,5.618433475,39,5.0,0.234,10253.64109,13300000
433,28.475967,-98.77478,Texas,large_community,5.618433475,39,5.0,0.234,10253.64109,13300000
434,28.479595,-98.652893,Texas,large_residential,5.716642857,39,0.015,0.238,31.29861964,39900
435,28.480175,-98.632599,Texas,large_residential,5.567888737,39,0.015,0.232,30.48419084,39900
436,28.480778,-98.612274,Texas,medium_residential,5.567888737,39,0.01,0.232,20.32279389,26600
437,28.566284,-97.007355,Texas,large_residential,5.45119524,39,0.015,0.227,29.84529394,39900
438,28.566494,-96.987,Texas,medium_community,5.362448215,39,2.0,0.223,3914.587197,5320000
439,28.566727,-96.966675,Texas,medium_community,5.362448215,39,2.0,0.223,3914.587197,5320000
440,28.569294,-96.681763,Texas,medium_community,5.456367016,39,2.0,0.227,3983.147922,5320000
441,28.569439,-96.661407,Texas,medium_residential,5.401529312,39,0.01,0.225,19.71558199,26600
442,27.601852,-82.761078,Florida,large_utility,5.873564243,36,2000.0,0.245,4287701.897,5320000000
443,28.568119,-97.984375,Texas,large_utility,5.513961315,39,2000.0,0.23,4025191.76,5320000000
444,28.584152,-97.007629,Texas,large_residential,5.45119524,39,0.015,0.227,29.84529394,39900
445,28.584377,-96.987244,Texas,medium_utility,5.362448215,39,500.0,0.223,978646.7992,1330000000
446,28.584587,-96.966919,Texas,medium_residential,5.362448215,39,0.01,0.223,19.57293598,26600
447,28.584808,-96.946533,Texas,small_community,5.332082272,39,0.15,0.222,291.9315044,399000
448,28.586693,-96.743011,Texas,small_residential,5.46027422,39,0.005,0.228,9.965000452,13300
449,28.587013,-96.702301,Texas,medium_community,5.456367016,39,2.0,0.227,3983.147922,5320000
450,28.58717,-96.681946,Texas,large_utility,5.456367016,39,2000.0,0.227,3983147.922,5320000000
451,28.587322,-96.661591,Texas,medium_residential,5.401529312,39,0.01,0.225,19.71558199,26600
452,28.602024,-97.007874,Texas,large_utility,5.430258274,39,2000.0,0.226,3964088.54,5320000000
453,28.602238,-96.987518,Texas,small_utility,5.322812557,39,5.0,0.222,9714.132917,13300000
454,28.602455,-96.967163,Texas,medium_community,5.322812557,39,2.0,0.222,3885.653167,5320000
455,28.604561,-96.743195,Texas,large_utility,5.407677174,39,2000.0,0.225,3947604.337,5320000000
456,28.604733,-96.722839,Texas,medium_utility,5.407677174,39,500.0,0.225,986901.0843,1330000000
457,28.604889,-96.702484,Texas,large_utility,5.495121002,39,2000.0,0.229,4011438.331,5320000000
458,28.605045,-96.682129,Texas,large_residential,5.495121002,39,0.015,0.229,30.08578749,39900
459,28.605186,-96.661743,Texas,large_utility,5.465876102,39,2000.0,0.228,3990089.554,5320000000
460,27.595509,-82.477295,Florida,small_utility,5.72123003,36,5.0,0.238,10441.2448,13300000
461,28.625298,-96.173126,Texas,large_utility,5.497938156,39,2000.0,0.229,4013494.854,5320000000
462,28.639427,-96.845428,Texas,medium_community,5.42432785,39,2.0,0.226,3959.759331,5320000
463,28.63871,-98.02713,Texas,medium_utility,5.649782181,39,500.0,0.235,1031085.248,1330000000
464,28.640903,-97.925323,Texas,medium_community,5.587930202,39,2.0,0.233,4079.189047,5320000
465,28.641327,-97.904938,Texas,medium_utility,5.563985825,39,500.0,0.232,1015427.413,1330000000
466,28.656578,-98.027649,Texas,small_residential,5.649782181,39,0.005,0.235,10.31085248,13300
467,28.657028,-98.007294,Texas,small_community,5.649782181,39,0.15,0.235,309.3255744,399000
468,28.658783,-97.925812,Texas,large_community,5.587930202,39,5.0,0.233,10197.97262,13300000
469,28.659214,-97.905426,Texas,medium_utility,5.563985825,39,500.0,0.232,1015427.413,1330000000
470,28.65963,-97.885071,Texas,large_utility,5.563985825,39,2000.0,0.232,4061709.652,5320000000
471,28.678402,-96.356689,Texas,medium_utility,5.557601929,39,500.0,0.232,1014262.352,1330000000
472,27.665668,-82.463776,Florida,large_residential,5.803827763,36,0.015,0.242,31.775957,39900
473,27.601841,-82.048218,Florida,medium_residential,5.638527393,36,0.01,0.235,20.58062498,26600
474,28.674004,-98.048553,Texas,large_community,5.563573837,39,5.0,0.232,10153.52225,13300000
475,28.674454,-98.028168,Texas,small_residential,5.61350584,39,0.005,0.234,10.24464816,13300
476,28.674904,-98.007812,Texas,large_residential,5.61350584,39,0.015,0.234,30.73394447,39900
477,28.675346,-97.987427,Texas,large_utility,5.600755215,39,2000.0,0.233,4088551.307,5320000000
478,28.677097,-97.905914,Texas,small_utility,5.611709595,39,5.0,0.234,10241.37001,13300000
479,28.677513,-97.885529,Texas,large_residential,5.611709595,39,0.015,0.234,30.72411003,39900
480,27.324459,-80.272247,Florida,large_utility,5.690062046,36,2000.0,0.237,4153745.294,5320000000
