id,lat,long,state,farm_type,irradiance,lcoe,capacity,capacity_factor,array_area,available_solar_resource,generated_energy,cost
240,25.814812,-80.305176,Florida,medium_residential,5.606077671,36,0.01,0.234,182.951626,0.042735043,12.264,8830.08
241,25.804489,-80.247559,Florida,small_utility,5.664466381,36,5,0.236,89765.6623,21.18644068,6132,4415040
242,25.794136,-80.189972,Florida,small_community,5.775526524,36,0.15,0.241,2586.389184,0.622406639,183.96,132451.2
243,27.169785,-98.943665,Texas,small_residential,5.747880936,39,0.005,0.239,87.35254884,0.020920502,6.132,4782.96
244,27.177288,-98.704376,Texas,large_community,5.825300217,39,5,0.243,84772.82579,20.57613169,6132,4782960
245,27.177876,-98.684418,Texas,medium_residential,5.825300217,39,0.01,0.243,169.5456516,0.041152263,12.264,9565.92
246,27.178478,-98.66449,Texas,large_community,5.777421474,39,5,0.241,86184.69562,20.74688797,6132,4782960
247,25.838959,-80.339783,Florida,large_utility,5.613239765,36,2000,0.234,36543638.56,8547.008547,2452800,1766016000
248,25.811432,-80.186157,Florida,medium_community,5.775526524,36,2,0.241,34485.18913,8.298755187,2452.8,1766016
249,27.195026,-98.705048,Texas,small_residential,5.770179272,39,0.005,0.24,86.65242039,0.020833333,6.132,4782.96
250,27.195629,-98.685089,Texas,large_residential,5.770179272,39,0.015,0.24,259.9572612,0.0625,18.396,14348.88
251,27.196217,-98.665161,Texas,medium_residential,5.75136137,39,0.01,0.24,173.8718776,0.041666667,12.264,9565.92
252,25.85968,-80.355194,Florida,large_utility,5.613239765,36,2000,0.234,36543638.56,8547.008547,2452800,1766016000
253,25.828712,-80.182312,Florida,large_utility,5.775526524,36,2000,0.241,34485189.13,8298.755187,2452800,1766016000
254,25.825256,-80.163086,Florida,small_utility,5.775526524,36,5,0.241,86212.97281,20.74688797,6132,4415040
255,25.876968,-80.351379,Florida,medium_utility,5.62449789,36,500,0.234,9117622.992,2136.752137,613200,441504000
256,25.845993,-80.178467,Florida,small_utility,5.789461613,36,5,0.241,86005.46035,20.74688797,6132,4415040
257,25.842537,-80.159241,Florida,large_utility,5.802595615,36,2000,0.242,34182479.81,8264.46281,2452800,1766016000
258,27.229317,-98.746307,Texas,small_residential,5.735169888,39,0.005,0.239,87.54615121,0.020920502,6.132,4782.96
259,25.911339,-80.443726,Florida,medium_utility,5.548397541,36,500,0.231,9362712.669,2164.502165,613200,441504000
260,25.894272,-80.347595,Florida,small_community,5.62449789,36,0.15,0.234,2735.286898,0.641025641,183.96,132451.2
261,25.863281,-80.174622,Florida,large_community,5.789461613,36,5,0.241,86005.46035,20.74688797,6132,4415040
262,27.239429,-98.986511,Texas,medium_utility,5.816857815,39,500,0.242,8524667.172,2066.115702,613200,478296000
263,27.240093,-98.966553,Texas,small_residential,5.816857815,39,0.005,0.242,85.24667172,0.020661157,6.132,4782.96
264,27.246452,-98.766968,Texas,large_community,5.798568249,39,5,0.242,85515.55269,20.66115702,6132,4782960
265,27.247059,-98.747009,Texas,small_residential,5.73433733,39,0.005,0.239,87.55886187,0.020920502,6.132,4782.96
266,27.247662,-98.72702,Texas,small_community,5.73433733,39,0.15,0.239,2626.765856,0.627615063,183.96,143488.8
267,25.928635,-80.439941,Florida,large_residential,5.483583927,36,0.015,0.228,287.9407682,0.065789474,18.396,13245.12
268,25.925247,-80.420715,Florida,large_residential,5.483583927,36,0.015,0.228,287.9407682,0.065789474,18.396,13245.12
269,25.911568,-80.34375,Florida,medium_community,5.592875957,36,2,0.233,36834.10561,8.583690987,2452.8,1766016
270,25.880562,-80.170776,Florida,medium_residential,5.799813747,36,0.01,0.242,170.9943768,0.041322314,12.264,8830.08
271,27.255836,-99.027191,Texas,medium_residential,5.843627453,39,0.01,0.243,169.0139094,0.041152263,12.264,9565.92
272,27.257175,-98.987244,Texas,small_residential,5.816857815,39,0.005,0.242,85.24667172,0.020661157,6.132,4782.96
273,27.257839,-98.967285,Texas,medium_residential,5.816857815,39,0.01,0.242,170.4933434,0.041322314,12.264,9565.92
274,27.258495,-98.947327,Texas,large_community,5.818783283,39,5,0.242,85218.46312,20.66115702,6132,4782960
275,27.264198,-98.767639,Texas,medium_residential,5.798568249,39,0.01,0.242,171.0311054,0.041322314,12.264,9565.92
276,27.264805,-98.747681,Texas,large_residential,5.73433733,39,0.015,0.239,262.6765856,0.062761506,18.396,14348.88
277,27.265419,-98.727722,Texas,small_utility,5.73433733,39,5,0.239,87558.86187,20.92050209,6132,4782960
278,25.945953,-80.436157,Florida,medium_community,5.483583927,36,2,0.228,38392.10243,8.771929825,2452.8,1766016
279,25.932297,-80.359192,Florida,small_community,5.592875957,36,0.15,0.233,2762.557921,0.643776824,183.96,132451.2
280,25.928856,-80.339966,Florida,small_utility,5.592875957,36,5,0.233,92085.26404,21.45922747,6132,4415040
281,27.272919,-99.047913,Texas,large_utility,5.80355978,39,2000,0.242,34176800.96,8264.46281,2452800,1913184000
282,27.27359,-99.027954,Texas,large_residential,5.805077076,39,0.015,0.242,256.2590102,0.061983471,18.396,14348.88
283,27.276237,-98.948059,Texas,small_residential,5.79346323,39,0.005,0.241,85.94605531,0.020746888,6.132,4782.96
284,27.276894,-98.928101,Texas,medium_utility,5.79346323,39,500,0.241,8594605.531,2074.688797,613200,478296000
285,27.27882,-98.868195,Texas,small_residential,5.793385029,39,0.005,0.241,85.94721544,0.020746888,6.132,4782.96
286,27.281948,-98.768341,Texas,small_community,5.852358341,39,0.15,0.244,2521.051771,0.614754098,183.96,143488.8
287,27.282551,-98.748352,Texas,medium_community,5.812918186,39,2,0.242,34121.77861,8.26446281,2452.8,1913184
288,27.283157,-98.728394,Texas,medium_utility,5.812918186,39,500,0.242,8530444.653,2066.115702,613200,478296000
289,27.294647,-98.928833,Texas,large_residential,5.79346323,39,0.015,0.241,257.8381659,0.062240664,18.396,14348.88
290,27.295296,-98.908844,Texas,small_residential,5.818461895,39,0.005,0.242,85.22317024,0.020661157,6.132,4782.96
291,27.295921,-98.888885,Texas,small_community,5.818461895,39,0.15,0.242,2556.695107,0.619834711,183.96,143488.8
292,27.296574,-98.868896,Texas,large_utility,5.793385029,39,2000,0.241,34378886.18,8298.755187,2452800,1913184000
293,27.297207,-98.848938,Texas,large_residential,5.793385029,39,0.015,0.241,257.8416463,0.062240664,18.396,14348.88
294,27.307732,-99.069397,Texas,medium_residential,5.80355978,39,0.01,0.242,170.8840048,0.041322314,12.264,9565.92
295,27.313038,-98.909576,Texas,medium_community,5.744997501,39,2,0.239,34958.55656,8.368200837,2452.8,1913184
296,27.314323,-98.869629,Texas,small_community,5.777888775,39,0.15,0.241,2585.331757,0.622406639,183.96,143488.8
297,27.34866,-97.430267,Texas,medium_residential,5.665602207,39,0.01,0.236,179.4953326,0.042372881,12.264,9565.92
298,26.092567,-80.864502,Florida,small_community,5.631869793,36,0.15,0.235,2720.082228,0.638297872,183.96,132451.2
299,27.349186,-98.891052,Texas,small_community,5.744997501,39,0.15,0.239,2621.891742,0.627615063,183.96,143488.8
300,26.113209,-80.880127,Florida,small_community,5.541569233,36,0.15,0.231,2812.274814,0.649350649,183.96,132451.2
301,26.109901,-80.86084,Florida,large_community,5.631869793,36,5,0.235,90669.40761,21.27659574,6132,4415040
302,27.366936,-98.891785,Texas,large_residential,5.779319286,39,0.015,0.241,258.4691829,0.062240664,18.396,14348.88
303,27.36758,-98.871765,Texas,medium_utility,5.738156796,39,500,0.239,8750058.042,2092.050209,613200,478296000
304,26.127235,-80.857117,Florida,medium_utility,5.558044434,36,500,0.232,9306175.678,2155.172414,613200,441504000
305,27.384693,-98.892487,Texas,large_residential,5.779319286,39,0.015,0.241,258.4691829,0.062240664,18.396,14348.88
306,27.385345,-98.872498,Texas,medium_utility,5.738156796,39,500,0.239,8750058.042,2092.050209,613200,478296000
307,27.385967,-98.852478,Texas,small_utility,5.738156796,39,5,0.239,87500.58042,20.92050209,6132,4782960
308,26.286648,-81.705109,Florida,medium_residential,5.682081699,36,0.01,0.237,178.2195825,0.042194093,12.264,8830.08
309,27.403111,-98.873199,Texas,large_community,5.810209274,39,5,0.242,85344.21829,20.66115702,6132,4782960
310,27.466602,-97.793365,Texas,medium_community,5.591361523,39,2,0.233,36844.08222,8.583690987,2452.8,1913184
311,27.483978,-97.813843,Texas,medium_community,5.623818874,39,2,0.234,36474.89539,8.547008547,2452.8,1913184
312,27.484375,-97.793823,Texas,large_residential,5.597940922,39,0.015,0.233,276.0058384,0.064377682,18.396,14348.88
313,27.484779,-97.773773,Texas,small_residential,5.597940922,39,0.005,0.233,92.00194614,0.021459227,6.132,4782.96
314,26.217274,-80.857971,Florida,medium_utility,5.558770657,36,500,0.232,9304959.877,2155.172414,613200,441504000
315,27.470242,-98.996216,Texas,medium_residential,5.834478855,39,0.01,0.243,169.2789271,0.041152263,12.264,9565.92
316,27.470905,-98.976196,Texas,medium_community,5.834478855,39,2,0.243,33855.78543,8.230452675,2452.8,1913184
317,26.237942,-80.873596,Florida,small_community,5.60242033,36,0.15,0.233,2757.851583,0.643776824,183.96,132451.2
318,26.234619,-80.854248,Florida,small_residential,5.60242033,36,0.005,0.233,91.92838611,0.021459227,6.132,4415.04
319,26.2313,-80.8349,Florida,medium_community,5.562967777,36,2,0.232,37191.75807,8.620689655,2452.8,1766016
320,27.488014,-98.996979,Texas,medium_residential,5.834478855,39,0.01,0.243,169.2789271,0.041152263,12.264,9565.92
321,27.488678,-98.976959,Texas,large_utility,5.834478855,39,2000,0.243,33855785.43,8230.452675,2452800,1913184000
322,26.255291,-80.869904,Florida,large_residential,5.60242033,36,0.015,0.233,275.7851583,0.064377682,18.396,13245.12
323,26.251965,-80.850555,Florida,large_utility,5.60242033,36,2000,0.233,36771354.44,8583.690987,2452800,1766016000
324,26.248642,-80.831207,Florida,medium_residential,5.562967777,36,0.01,0.232,185.9587904,0.043103448,12.264,8830.08
325,27.505779,-98.997742,Texas,large_utility,5.834478855,39,2000,0.243,33855785.43,8230.452675,2452800,1913184000
326,27.506443,-98.977692,Texas,small_residential,5.834478855,39,0.005,0.243,84.63946357,0.020576132,6.132,4782.96
327,26.272636,-80.866211,Florida,large_utility,5.565608978,36,2000,0.232,37174108.45,8620.689655,2452800,1766016000
328,26.269325,-80.846863,Florida,medium_utility,5.60242033,36,500,0.233,9192838.611,2145.922747,613200,441504000
329,26.265991,-80.827515,Florida,medium_residential,5.562967777,36,0.01,0.232,185.9587904,0.043103448,12.264,8830.08
330,27.524208,-98.978455,Texas,small_residential,5.849541187,39,0.005,0.244,84.07553054,0.020491803,6.132,4782.96
331,27.533031,-98.697876,Texas,large_community,5.725921631,39,5,0.239,87687.5519,20.92050209,6132,4782960
332,27.533634,-98.677826,Texas,medium_community,5.68864584,39,2,0.237,35602.7869,8.438818565,2452.8,1913184
333,26.463268,-81.910339,Florida,small_community,5.818380833,36,0.15,0.242,2556.730727,0.619834711,183.96,132451.2
334,27.543301,-98.939087,Texas,medium_utility,5.790811062,39,500,0.241,8598541.826,2074.688797,613200,478296000
335,27.543953,-98.919067,Texas,medium_residential,5.743328571,39,0.01,0.239,174.8435751,0.041841004,12.264,9565.92
336,27.544598,-98.899017,Texas,medium_residential,5.743328571,39,0.01,0.239,174.8435751,0.041841004,12.264,9565.92
337,27.550205,-98.718597,Texas,medium_residential,5.687299728,39,0.01,0.237,178.0560681,0.042194093,12.264,9565.92
338,27.550812,-98.698547,Texas,large_community,5.687299728,39,5,0.237,89028.03407,21.09704641,6132,4782960
339,27.551407,-98.678497,Texas,small_utility,5.684117794,39,5,0.237,89077.87141,21.09704641,6132,4782960
340,27.552002,-98.658447,Texas,small_community,5.684117794,39,0.15,0.237,2672.336142,0.632911392,183.96,143488.8
341,26.480679,-81.906891,Florida,medium_residential,5.761397839,36,0.01,0.24,173.5689893,0.041666667,12.264,8830.08
342,26.47757,-81.887451,Florida,small_residential,5.761397839,36,0.005,0.24,86.78449466,0.020833333,6.132,4415.04
343,27.561069,-98.939819,Texas,medium_utility,5.789018154,39,500,0.241,8601204.867,2074.688797,613200,478296000
344,27.561718,-98.9198,Texas,medium_residential,5.748200893,39,0.01,0.24,173.9674758,0.041666667,12.264,9565.92
345,27.56237,-98.899719,Texas,medium_residential,5.748200893,39,0.01,0.24,173.9674758,0.041666667,12.264,9565.92
346,27.563011,-98.8797,Texas,large_community,5.790442944,39,5,0.241,85990.88464,20.74688797,6132,4782960
347,27.567383,-98.739319,Texas,large_community,5.693926334,39,5,0.237,88924.42301,21.09704641,6132,4782960
348,27.567978,-98.719269,Texas,large_utility,5.687299728,39,2000,0.237,35611213.63,8438.818565,2452800,1913184000
349,27.568584,-98.699219,Texas,medium_utility,5.687299728,39,500,0.237,8902803.407,2109.704641,613200,478296000
350,27.569183,-98.679169,Texas,large_utility,5.684117794,39,2000,0.237,35631148.56,8438.818565,2452800,1913184000
351,27.569778,-98.659119,Texas,large_community,5.684117794,39,5,0.237,89077.87141,21.09704641,6132,4782960
352,27.5812,-98.237915,Texas,small_utility,5.63804388,39,5,0.235,90570.11771,21.27659574,6132,4782960
353,27.581684,-98.217834,Texas,medium_residential,5.63804388,39,0.01,0.235,181.1402354,0.042553191,12.264,9565.92
354,27.582184,-98.197784,Texas,medium_community,5.652739048,39,2,0.236,35980.75708,8.474576271,2452.8,1913184
355,27.592995,-97.696167,Texas,large_community,5.611329556,39,5,0.234,91390.19687,21.36752137,6132,4782960
356,27.593372,-97.676117,Texas,large_utility,5.642652512,39,2000,0.235,36198457.86,8510.638298,2452800,1913184000
357,27.593735,-97.656036,Texas,large_residential,5.642652512,39,0.015,0.235,271.4884339,0.063829787,18.396,14348.88
358,26.498089,-81.903442,Florida,large_utility,5.761397839,36,2000,0.24,34713797.86,8333.333333,2452800,1766016000
359,27.57885,-98.940582,Texas,medium_residential,5.789018154,39,0.01,0.241,172.0240973,0.041493776,12.264,9565.92
360,27.579498,-98.920532,Texas,medium_community,5.789018154,39,2,0.241,34404.81947,8.298755187,2452.8,1913184
361,27.580135,-98.900452,Texas,large_community,5.748200893,39,5,0.24,86983.73792,20.83333333,6132,4782960
362,27.586365,-98.69989,Texas,large_community,5.687299728,39,5,0.237,89028.03407,21.09704641,6132,4782960
363,27.586964,-98.67984,Texas,large_utility,5.684117794,39,2000,0.237,35631148.56,8438.818565,2452800,1913184000
364,27.587551,-98.65979,Texas,small_utility,5.684117794,39,5,0.237,89077.87141,21.09704641,6132,4782960
365,27.598473,-98.258545,Texas,medium_utility,5.608572006,39,500,0.234,9143513.042,2136.752137,613200,478296000
366,27.598984,-98.238464,Texas,medium_community,5.616368771,39,2,0.234,36523.27927,8.547008547,2452.8,1913184
367,27.599476,-98.218414,Texas,large_community,5.616368771,39,5,0.234,91308.19818,21.36752137,6132,4782960
368,27.59996,-98.198334,Texas,small_community,5.627236843,39,0.15,0.234,2733.955548,0.641025641,183.96,143488.8
369,27.611156,-97.676544,Texas,large_utility,5.642652512,39,2000,0.235,36198457.86,8510.638298,2452800,1913184000
370,27.61623,-97.375427,Texas,medium_residential,5.601514816,39,0.01,0.233,183.8864936,0.042918455,12.264,9565.92
371,27.575809,-99.522858,Texas,small_utility,5.847081661,39,5,0.244,84110.8962,20.49180328,6132,4782960
372,27.616756,-98.239014,Texas,small_community,5.616368771,39,0.15,0.234,2739.245946,0.641025641,183.96,143488.8
373,27.617264,-98.218964,Texas,small_residential,5.616368771,39,0.005,0.234,91.30819818,0.021367521,6.132,4782.96
374,27.617748,-98.198883,Texas,small_community,5.627236843,39,0.15,0.234,2733.955548,0.641025641,183.96,143488.8
375,27.636059,-97.235199,Texas,small_residential,5.622318268,39,0.005,0.234,91.2115765,0.021367521,6.132,4782.96
376,27.593575,-99.523743,Texas,small_residential,5.863542557,39,0.005,0.244,83.8747692,0.020491803,6.132,4782.96
377,27.594353,-99.503693,Texas,small_utility,5.896897793,39,5,0.246,82722.28809,20.32520325,6132,4782960
378,27.608978,-99.584778,Texas,large_residential,5.874094009,39,0.015,0.245,250.1471296,0.06122449,18.396,14348.88
379,27.609776,-99.564728,Texas,small_utility,5.874094009,39,5,0.245,83382.37652,20.40816327,6132,4782960
380,27.610561,-99.544678,Texas,medium_utility,5.863542557,39,500,0.244,8387476.92,2049.180328,613200,478296000
381,27.61134,-99.524628,Texas,large_residential,5.863542557,39,0.015,0.244,251.6243076,0.06147541,18.396,14348.88
382,27.635399,-98.842438,Texas,small_residential,5.746667862,39,0.005,0.239,87.37098824,0.020920502,6.132,4782.96
383,27.641483,-98.641724,Texas,large_residential,5.743209362,39,0.015,0.239,262.2708064,0.062761506,18.396,14348.88
384,27.642071,-98.621643,Texas,medium_community,5.69969368,39,2,0.237,35533.77724,8.438818565,2452.8,1913184
385,27.642643,-98.601562,Texas,small_utility,5.69969368,39,5,0.237,88834.4431,21.09704641,6132,4782960
386,27.626759,-99.585693,Texas,medium_community,5.874094009,39,2,0.245,33352.95061,8.163265306,2452.8,1913184
387,27.627541,-99.565613,Texas,medium_community,5.874094009,39,2,0.245,33352.95061,8.163265306,2452.8,1913184
388,27.628342,-99.545563,Texas,small_residential,5.863542557,39,0.005,0.244,83.8747692,0.020491803,6.132,4782.96
389,27.629112,-99.525513,Texas,small_community,5.863542557,39,0.15,0.244,2516.243076,0.614754098,183.96,143488.8
390,27.659267,-98.642365,Texas,large_utility,5.743209362,39,2000,0.239,34969440.85,8368.200837,2452800,1913184000
391,27.659851,-98.622284,Texas,large_utility,5.69969368,39,2000,0.237,35533777.24,8438.818565,2452800,1913184000
392,27.660435,-98.602203,Texas,large_utility,5.69969368,39,2000,0.237,35533777.24,8438.818565,2452800,1913184000
393,27.661011,-98.582123,Texas,medium_utility,5.6374259,39,500,0.235,9058004.609,2127.659574,613200,478296000
394,27.661575,-98.562042,Texas,medium_residential,5.6374259,39,0.01,0.235,181.1600922,0.042553191,12.264,9565.92
395,27.645313,-99.566528,Texas,small_residential,5.884673595,39,0.005,0.245,83.23246998,0.020408163,6.132,4782.96
396,27.677643,-98.622955,Texas,small_community,5.656702042,39,0.15,0.236,2696.666216,0.63559322,183.96,143488.8
397,27.678223,-98.602844,Texas,large_residential,5.656702042,39,0.015,0.236,269.6666216,0.063559322,18.396,14348.88
398,27.678795,-98.582764,Texas,small_community,5.680615902,39,0.15,0.237,2673.98354,0.632911392,183.96,143488.8
399,27.679363,-98.562683,Texas,small_residential,5.680615902,39,0.005,0.237,89.13278466,0.021097046,6.132,4782.96
400,27.697777,-97.799225,Texas,medium_community,5.669565201,39,2,0.236,35873.97328,8.474576271,2452.8,1913184
401,27.698189,-97.779114,Texas,small_community,5.669565201,39,0.15,0.236,2690.547996,0.63559322,183.96,143488.8
402,27.69857,-97.759033,Texas,large_community,5.689376354,39,5,0.237,88995.53878,21.09704641,6132,4782960
